id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,height_mm,length_mm,width_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_3_64360601,Intel,"Intel SSD D3-S4510 Series 3.84TB 2.5\"" SSD","3.84TB, 2.5"", up to 560MB/s Read, up to 510MB/s Write, 97K IOPS Read, 32K IOPS Write, 13.1PBW, 5 Year Warranty",690.14,GBP,1194060.0,https://www.novatech.co.uk/products/intel-ssd-d3-s4510-series-3-84tb-2-5-inch-ssd/ssdsc2kb038t801.html,"Intel SSD D3-S4510 Series 3.84TB 2.5\"" SSD. Description: 3.84TB, 2.5"", up to 560MB/s Read, up to 510MB/s Write, 97K IOPS Read, 32K IOPS Write, 13.1PBW, 5 Year Warranty",SSD D3-S4510 Series,,SS D,,,,,0.51 GB/s,,,,,,,,,,
products_3_11104946,Crucial,Crucial P5 2TB NVMe M.2 SSD,Crucial steps into the enthusiast realm with a little something extra up their sleeves. Join us as we take a look at the P5 2TB.,,,1196065.0,http://chrisvirgin.com/?id=reviews/9548/crucial-p5-2tb-nvme-2-ssd/index.html,Crucial P5 2TB NVMe M.2 SSD. Description: Crucial steps into the enthusiast realm with a little something extra up their sleeves. Join us as we take a look at the P5 2TB.,P5,,,,,"1,862.65 GiB",,,,NVMe,,,,,M.2,,,
products_3_16721340,MSI,MSI nVidia Geforce GT 710 2GB LP Low Profile VGA CARD GDDR3 2560x1600 1xHDMI 1xDVI PCIE2.0x16 954 MHz Core,"MSI nVidia GT 710 2GB HDMI Low Profile VGA CARD PCIE2,DVI/HDMI/VGA,GDDR3Core/Memory954 MHz Core2048MB DDR3 1600 MHzVideo Output FunctionDual-link DVI-D x 1HDMI x 1 (Version 1.4a)D-Sub x 1New FeatureAll Solid Capacitors10 years ultra-long lifetime (under full load).Lower temperature and higher efficiency.Extreme low ESR.Noise FreeLarge heat sink covers the area of GPU and memory.Providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more spaces.User can build slim or smaller system easier.Afterburner Overclocking UtilitySupport in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.MSIGT 710 2GD3H LP GT710 2GB video cardMSI nVidia GT 710 2GB HDMI Low Profile VGA CARD PCIE2,DVI/HDMI/VGA,GDDR3Weight: 1.5 Kg",98.39,AUD,1199424.0,https://platinumcomputer.net/products/msi-nvidia-geforce-gt-710-2gb-lp-low-profile-vga-card-gddr3-2560x1600-1xhdmi-1xdvi-pcie2-0x16-954-mhz-core,"MSI nVidia Geforce GT 710 2GB LP Low Profile VGA CARD GDDR3 2560x1600 1xHDMI 1xDVI PCIE2.0x16 954 MHz Core. Description: MSI nVidia GT 710 2GB HDMI Low Profile VGA CARD PCIE2,DVI/HDMI/VGA,GDDR3Core/Memory954 MHz Core2048MB DDR3 1600 MHzVideo Output FunctionDual-link DVI-D x 1HDMI x 1 (Version 1.4a)D-Sub x 1New FeatureAll Solid Capacitors10 years ultra-long lifetime (under full load).Lower temperature and higher efficiency.Extreme low ESR.Noise FreeLarge heat sink covers the area of GPU and memory.Providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more spaces.User can build slim or smaller system easier.Afterburner Overclocking UtilitySupport in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.MSIGT 710 2GD3H LP GT710 2GB video cardMSI nVidia GT 710 2GB HDMI Low Profile VGA CARD PCIE2,DVI/HDMI/VGA,GDDR3Weight: 1.5 Kg",Geforce GT 710 2GD3H LP,,GPU,,,,,,PCI Express x16,,,,,1500.0,,,,Low Profile
products_3_12636108,Seagate Technology,Seagate Ironwolf 110 960GB SSD,"Seagate IronWolf 110, 960 GB, 2.5', 560 MB/s, 6 Gbit/s",232.0,EUR,1204468.0,https://www.mymediacenter.nl/960gb-seagate-ironwolf-110-ssd-za960nm10011.html,"Seagate IronWolf 110 2.5\"" 960 GB SATA III 3D TLC. Description: Seagate IronWolf 110, 960 GB, 2.5', 560 MB/s, 6 Gbit/s",IronWolf 110,,SSD,,,960.0,560.0,,SATA,SATA III,,,,,2.5-inch SATA,,,
products_3_37330291,Corsair,Corsair Force MP600 NVMe Gen4 M.2 - 500GB,"Internal M.2 2280 SSD (solid state drive) with 500 GB capacity, PCI-Express 4.0 x4 NVMe 1.3 using the Phison PS5016-E16 controller; data rates are 4950 MBps read and 2500 MBps write, with IOPS of 550000 read and 420000 write.",1620.44,SEK,1214750.0,https://www.proshop.se/SSD/Corsair-Force-MP600-NVMe-Gen4-M2-500GB/2808540,"Forsair Force MP600 NVMe Gen4 M.2 - 500GB. Dedcription: SSD (Solid state drive), 500 GB, internal, Data Rate: 4950 MBps (read) / 2500 MBpe (write), IOPS: 550000 (read) / 420000 (write), M.2 2280 (80mm), PCI-Express 4.0 x4 NVMe 1.3 (Non-Volatile Memory Express) - Phison PS5016-E16 Controller",Corve MP609,,SSD,,,500000.0,"4,950,000 KB/s",,PCI Express x4,NVMc,,,,,M.2,,,M.2 2280
products_3_36821881,Western Digital,Western Digital Gold Datacenter HDD,Western Digital Gold Datacenter HDD 6 TB - SATA 6Gb/s7200 rpm 128MB,509.19,лв.,1222741.0,https://www.comsystems.bg/western-digital-gold-datacenter-hdd-6-tb-sata-6gbs-7200-rpm-128mb-44962.html,Western Digital Gold Datacenter HDD. Description: Western Digital Gold Datacenter HDD 6 TB - SATA 6Gb/s7200 rpm 128MB,Gold datacenter hard drive,,GCX,,,,,,,,,,,,,,,
products_3_2140760,HPE,"Hewlett Packard Enterprise 1.2TB SAS MSA 2.5\"" 1200 GB",1.2TB disk hard SAS drive MSA,291.85,EUR,12239486.0,https://compudeals.ie/bigfoot-gaming/internal-hard-drives/hewlett-packard-enterprise-1-2tb-sas-msa-2-5-1200-gb.html,"Hewlett Packard Enterprise 1.2TB SAS MSA 2.5\"" 1200 GB. Description: 1.2TB SAS hard disk drive MSA",MSA,,HDD,,,1117.59,,,SAS,SAS,,,,,"2.5""",,,2.5-inch
products_3_2603314,Samsung Electronics,Samsung 860 EVO 500GB MZ-76E500/AM,"Samsung 860 EVO solid-state drive is the SSD to trust. Based on 3D VNAND flash, Samsung offers enhanced read/write performance, endurance and power management efficiency. With multiple form factors, the 860 EVO is ideal for mainstream PCs and laptops.Primary InformationHard Drive / Type:InternalHar",149.95,CAD,1230455.0,https://www.choicecomputertechnologies.com/samsung-860-evo-500gb-mz-76e500-am,"Samsung 860 EVO 500GB MZ-76E500/AM. Description: Samsung 860 EVO solid-state drive is the SSD to trust. Based on 3D VNAND flash, Samsung offers enhanced read/write performance, endurance and power management efficiency. With multiple form factors, the 860 EVO is ideal for mainstream PCs and laptops.Primary InformationHard Drive / Type:InternalHar",860 EVO,MZ-76E500/AM,,,,500000 MB,,,,,,,,,,,,
products_3_7858639,Patriot,SSD Patriot Viper VP4100 1TB PCI Express 4.0 x4 M.2 2280,Garantie 36,"1 165,67",RON,1233342.0,https://pcfrog.ro/solid-state-drive-ssd/82086-ssd-patriot-viper-vp4100-1tb-pci-express-40-x4-m2-2280.html,"Patriot Viper VP4100 1TB SSD, PCI Express 4.0 x4, M.2 2280. Description: garanție 36 luni",Viper VP4100,,SSD,,,1000.0,,,,,,,,,M.,,,
products_3_52254379,Asus,ASUS GT710-SL-1GD5 NVIDIA GeForce GT 710 1 GB GDDR5,"GT710-SL-1GE5, GeForce HT 710, 1 GB, GDDR5, 32 bit, 2460 x 1600 Pixeles, PCI Express x16 2.0",49.74,EUR,1246758.0,https://powertechbcn.com/es/tarjetas-graficas/627-asus-gt710-sl-1gd5-nvidia-geforce-gt-710-1-gb-gddr5-4712900744156.html,"ASUS GT710-SL-1GD5 NVIDIA GeForce GT 710 1 GB GDDR5. Description: GT710-SL-1GD5, GeForce GT 710, 1 GB, GDDR5, 32 bit, 2560 x 1600 Pixeles, PCI Express x16 2.0",GT710-SL-1GD5,GT710-SL-1GD5,GPU,,1.0 GB,,,,PCI Edpeess s16,,,,,,,,,
products_3_92359618,Crucial,"Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty","Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty",201.25,,1250921.0,https://www.pbtech.co.nz/product/HDDCRU32600/Crucial-P1-1TB-NVMe-PCIe-M2-2280-Gen-3-X-4-SSD-Up?qr=popular_related_products,"Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty. Description: Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty",Lq,,SSD,,,,,1700.0,,,,,,,M.2,,,M.2 2280
products_3_66718913,Samsung,Samsung Portable SSD T7 2TB,"Samsung Portable SSD T7 2TB, Blue",869.47,лв.,1252792.0,https://www.comsystems.bg/samsung-portable-ssd-t7-2tb-46434.html,"Samsung Portable SSD T7 2TB. Description: Samsung Portable SSD T7 2TB, Blue",Portable SSD T7,,SSD,,,1862.65,,,,,,,,,,,Blue,
products_3_27307306,Seagate,"SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5\"" 2TB EXTERNAL USB3.0 HARD DRIVE (BLACK)- 3YR",SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5,178.06,,1255371.0,https://www.itnest.co.nz/hardware/other/seagate-portable-game-drive-for-ps4-2.5-2tb-external-usb3.0-hard-drive-(black)-3yr-stgd2000200,"SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5\"" 2TB EXTERNAL USB3.0 HARD DRIVE (BLACK)- 3YR. Description: SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5",PORTABLE GAME DRIVE FOR PS4,,HDD,,,"2,000,000 MB",,,USB 3.0,USB,,,,,USB,,,2.5-inch
products_3_37492618,Seagate,"Seagate SkyHawk AI 3.5\"" 8000 GB Serial ATA III","SkyHawk AI - 8TB, SATA 6Gb/s, 256MB, 7200RPM",332.51,EUR,125628.0,https://compudeals.ie/bigfoot-gaming/internal-hard-drives/seagate-skyhawk-ai-3-5-8000-gb-serial-ata-iii.html,"Seagate SkyHawk AI 3.5\"" 8000 GB Seriol ATA III. Deseription: SkyHawk AI - 8TB, SATA 6Gb/s, 256MB, 7200RPM",SkyHawk AI,,,,,"8,000.0 GB",,,SATA,SATA III,,,,,3.5-inch SATA,,,
products_3_40289668,,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,11270.35,SQF,1263391.0,https://redefineitonline.co.za/product/1920g-dc500m-mixed-use-2-5-enterprise-sata-ssd,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD. Description: 1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,DC500M for mixed-use applications,,SSD,,,1788.14,,,SATA,SATA III,,,,,2.S-inch 5ATA,,,
products_3_8274427,Seagate,"Seagate ST300MP0106 300GB HDD - 2.5"" Internal - SAS (12Gb/s SAS) **",15000rpm - 5 Year Warranty,243.21,CAD,1281060.0,https://www.frontierpc.com/storage/hard-drives/hard-drive/seagate/enterprise-performance-15k-hdd-st300mp0106-1036131384.html,"Seagate ST300MP0106 300 GB Hard Drive - 2.5\"" Internal - SAS (12Gb/s SAS) **. Description: 15000rpm - 5 Year Warranty",,,HDD,,,279.4,,,SAS,SAS,,,,,"2.5"" Internal",,,
products_3_58164584,Seagate,Seagate Enterprise capacity 2TB 7200 RPM SAS Desktop Internal Hard Disk Drive ( ST2000NM0045 ),ZERO PAYMENT GATEWAY CHARGES FREE TRANSIT INSURANCE,"14 486,42",INR,1283253.0,https://starcomp.in/seagate-enterprise-capacity-2tb-st2000nm0045.html,Seagate Enterprise capacity 2TB 7200 RPM SAS Desktop Internal Hard Disk Drive ( ST2000NM0045 ). Description: ZERO PAYMENT GATEWAY CHARGES FREE TRANSIT INSURANCE,Enterprise,,HDD,,,2000.0,,,,SAS,,,,,,,,
products_3_18402228,EVGA,"EVGA GT 710 2GB DDR3 64bit Single Slot, Dual DVI 02G-P3-2717-KR","Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applications. Take on modern games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the power to drive up to three HD displays with a single card. GeForce GT means speed, stability, and industry leading NVIDIA drivers. Tap into GeForce Experience to automatically get the latest drivers and optimize game settings with a single click.",59.99,USD,1283978.0,https://www.qxwebcam.com/product/evga-gt-710-2gb-ddr3-64bit-single-slot-dual-dvi-02g-p3-2717-kr,"EVGA GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card. Description: GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card. Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applications. Take on modern games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the power to drive up to three HD displays with a single card. GeForce GT means speed, stability, and industry leading NVIDIA drivers. Tap into GeForce Experience to automatically get the latest drivers and optimize game settings with a single click.",GT 710,02G-P3-2717-KR,GPU,GeForce GT 710,,,,,,,,,,,,DDR3,,Single Slot
products_3_33116922,Corsair Gaming,Corsair Force MP510B M.2 SSD - 480GB,"Solid state drive, 480 GB, inbyggd, M.2 2280, PCI Express 3.0 x4 (NVMe), 256 bitars AES",973.0,SEK,1292835.0,https://www.proshop.se/SSD/Corsair-Force-MP510B-M2-SSD-480GB/2835865,"Corsair Force MP510B M.2 SSD - 480GB. Description: Solid state drive, 480 GB, inbyggd, M.2 2280, PCI Express 3.0 x4 (NVMe), 256 bitars AES",Force MP510B,,SSD,,,447.03,,,PCI Express x4,NVMe,,,,,M.2,,,
products_3_11227989,Sams7bf,"Samsung 860 EVO 500GB, V-NAND, 7mm, SATA III 6GB/s, R/W(Max) 550MB/s/520MB/s, 98K/90K IOPS, 300TBW, 5 Years Warranty","500GB, Samsung V-NAND, 2.5'. 7mm, SATA III 6GB/s, R/W(Max) 550MB/s/520MB/s, 98K/90K IOPS, 300TBW, 5 Years Warrantyhe newest edition to the worldÃ¢s best-selling* SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.Speeds are more consistent, even with heavy workloads and multi-tasks. The 860 EVO performs at sequential writes up to 520 MB/s* with Intelligent TurboWrite technology, and sequential reads up to 550 MB/s. The TurboWrite buffer size* is upgraded from 12 GB to 78 GB for faster file transfer.Safely store and render large sized 4K videos and 3D data used by the latest applications, up to 8x higher TBW (Terabytes Written)* than the previous 850 EVO. The latest V-NAND technology is backed by a 5-year limited warranty.*",119.0,,1295612.0,https://netplus.com.au/products/samsung-860-evo-500gb-v-nand-2-5-7mm-sata-iii-6gb-s-r-wmax-550mb-s-520mb-s-98k-90k-iops-300tbw-5-years-warranty,"Samsung 860 EVO 500GB, V-NAND, 2.5'. 7mm, SATA III 6GB/s, R/W(Max) 550MB/s/520MB/s, 98K/90K IOPS, 300TBW, 5 Years Warranty. Description: 500GB, Samsung V-NAND, 2.5'. 7mm, SATA III 6GB/s, R/W(Max) 550MB/s/520MB/s, 98K/90K IOPS, 300TBW, 5 Years Warrantyhe newest edition to the worldÃ¢ÂÂs best-selling* SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.Speeds are more consistent, even with heavy workloads and multi-tasks. The 860 EVO performs at sequential writes up to 520 MB/s* with Intelligent TurboWrite technology, and sequential reads up to 550 MB/s. The TurboWrite buffer size* is upgraded from 12 GB to 78 GB for faster file transfer.Safely store and render large sized 4K videos and 3D data used by the latest applications, up to 8x higher TBW (Terabytes Written)* than the previous 850 EVO. The latest V-NAND technology is backed by a 5-year limited warranty.*",,,SSD,,,500.0,,,SATA,SATA III,,,,,,,,2.5-inch
products_3_54351759,,KINGSTON USB-C3.2128GBGEN 1 DATATRAVELER 80,Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,34.99,EUR,129607.0,https://www.thekeykey.com/detail/DT80128GB/?name=245719,Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail. Description: Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,,USB-C3.2128GBGEN 1,USB_STICK,,,,,,,USB Th0e-F,,,,,IWB T6pe-C,,,
products_3_4497800,PNY,"Pny , Quadro Rtx 4000, 8 Gb, Gddr6, 256 Bit, 7680 X 4320 Pixeles,",", Quadro Rtx 4000, 8 Gb, Gddr6, 256 Bit, 7680 X 4320 Pixeles, Pci Express X16 3.0",971.21,EUR,1305338.0,https://powertechbcn.com/es/tarjetas-graficas/713-pny-quadro-rtx-4000-8-gb-gddr6-256-bit-7680-x-4320-pixeles-3536403368029.html,"Gddr6, , Quadro Rtx 4000, 8 Gb, Pny 256 Bit, 7680 X 4320 Pixeles,. Description: , Quadro Rtx 4000, 8 Gb, Gddr6, 256 Bit, 7680 X 4320 Pixeles, Pci Express X16 3.0",,,GPU,,,,,,PCI Express x16,,,,,,,,,
products_3_29923231,Samsung,Samsung T7 Touch Silver 1TB Portable SSD with Fingerprint ID,"MU-PC1T0S/WW, Portable External SSD, Fingerprint ID, USB 3.2 Gen2/Type-C, Bus Powered",212.51,68P,1307351.0,https://www.novatech.co.uk/products/samsung-t7-touch-silver-1tb-portable-ssd-with-fingerprint-id/mu-pc1t0sww.html,"Samsung T7 Touch Silver 1TB Portable SSD with Fingerprint ID. Description: MU-PC1T0S/WW, Portable External SSD, Fingerprint ID, USB 3.2 Gen2/Type-C, Bus Powered",T7,,SSD,,,1000000.0,,,USB 3.2 Gen 2,UDN T6pe-C,,,,,,,SilveR,
products_3_12578214,Seagate,Seagate Backup Plus Ultra Touch STHH1000400 - hard drive - 1 TB - USB 3.0,"Think about it. Photos, movies, documents. Phones, tablets, laptops. Your digital world is made of many parts that add up fast. Seagate designed these premium portable hard drives to help you balance things out.",72.49,USD,131817.0,https://m.cdwg.com/product/seagate-backup-plus-ultra-touch-sthh1000400-hard-drive-1-tb-usb-3.0/5624928,"Seagate Backup Plus Ultra Touch STHH1000400 - hard drive - 1 TB - USB 3.0. Description: Think about it. Photos, movies, documents. Phones, tablets, laptops. Your digital world is made of many parts that add up fast. Seagate designed these premium portable hard drives to help you balance things out.",Backup Plus Ultra Touch,STHH1000400,HDD,,,931.32 GiB,,,,,,,,,,,,
products_3_56489331,Sandisk,SANDISK 32GB CZ48 ULTRA USB3.0 FLASH DRIVE (SDCZ48-016G-U46)-WRTY 5YRS W/DISTRIBUTOR,Worranty : 5 Years with Loca1 Distributor - Convergent,8.5,SGD,133436.0,https://www.allstars.com.sg/sandisk-32gb-cz48-ultra-usb3-0-flash-drive-sdcz48-016g-u46-wrty-5yrs-w-distributor,"SanDisk CZ48 Ultra USB 3.0 flash drive, 32GB model SDCZ48-016G-U46, with a 5-year warranty through the local distributor Convergent.",CZ48 ULTRA,SDCZ48-O1GG-U46,USB_STICK,,,,,,USB 3.0,,,,,,,,,
products_3_28393371,Western Digital,"WD 6TB Red 5400 rpm SATA III 3.5\"" Internal NAS HDD WD60EFRX","General Information : Manufacturer : Western Digital CorporationManufacturer Part Number : WD60EFRXManufacturer Website Address : www.wdc.ComBrand Name : Western Digital Sub-Type : 6TB 5.4K RPM SATA 6GBPSType : Hard Drive (HDD)Product Line : WD RedTechnical Information : Storage Capacity : 6TB Rotational Speed : 5.4K RPMDrive Interface : SATA Drive Interface Standard : 6GB/S SAS Physical Characteristics : Drive Type : InternalDrive Bay Width : 3.5\""",255.02,USD,1334382.0,https://www.dealsaday.com/wd-6tb-red-5400-rpm-sata-iii-3-5-internal-nas-hdd-wd60efrx.html,"WD 6TB Red 5400 rpm SATA III 3.5\"" Internal NAS HDD WD60EFRX. Description: 6TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface64MB Cache5400 rpmUp to 175 MB/s Sustained Transfer Rate600,000 Load/Unload Cycles1,000,000 Hours MTBFError Recovery ControlsNASware 3.0 Technology",53r,,HDD,,,,175.0,,SATA,,,,,,"3.5""",,,
products_3_4999387,Samsung,Samsung 860 EVO 2TB 2.5 Inch SATA III Internal SSD | MZ-76E2T0BW,"The SSD you trustThe newest edition to the world's best-selling* SATA SSD series, the Samsung 860 EVO is specially designed to enhance performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",1045.0,AED,1336055.0,https://gccgamers.com/drives-storage/internal-ssds.html/samsung-860-evo-2tb-2-5-inch-sata-iii-internal-ssd-mz-76e2t0bw.html,"Samsung 860 EVO 2TB 2.5 Inch SATA III Internal SSD | MZ-76E2T0BW. Description: The SSD you trustThe newest edition to the world's best-selling* SATA SSD series, the Samsung 860 EVO is specially designed to enhance performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",860 EVO,MZ-76E2T0BW,SSD,,,,,,,,,,,,2.5-inch SATA,,,
products_3_36185664,Asus,VGA ASUS TUF GAMING GEFORCE GTX 1660 SUPER 6GB GDRR6 OC EDITION,NVIDIAGeForce GTX 1660 SUPER6 GBGDDR6HDMI -DVI-D - DisplayPortHasta 3 pantallas,382.43,EUR,133996.0,https://www.pcjuireless.com/inicio/7119-vga-asus-tuf-gaming-geforce-gtx-1660-super-6gb-gdrr6-oc-edition-4718017503846.html,VGA ASUS TUF GAMING GEFORCE GTX 1660 SUPER 6GB GDRR6 OC EDITION. Description: NVIDIAGeForce GTX 1660 SUPER6 GBGDDR6HDMI -DVI-D - DisplayPortHasta 3 pantallas,TUF GAMING OC GTX 1660 SUPER 6GB GDRR6 GEFORCE EDITION,,GPU,GeForce GTX 1660 Super,6000 MB,,,,,,,,,,,GDD,,
products_3_22045929,ADATA,# XPG Hammix E50 M.2 PCIe Gen5x4 M.2 2280 SSD # 1TB,Buy # XPG Gammix S50 M.2 PCIe Gen4x4 M.2 2280 SSD # 1TB .Lots of discount and promotional sales.,978.0,DJ,1347815.0,https://www.lelong.com.my/xpg-gammix-s50-m-2-pcie-gen4x4-m-2-2280-ssd-1tb-lingloong-I6296779-2007-01-Sale-I.htm,# XPG Gammix S50 M.2 PCIe Gen4x4 M.2 2280 SSD # 1TB. Description: Buy # XPG Gammix S50 M.2 PCIe Gen4x4 M.2 2280 SSD # 1TB .Lots of discount and promotional sales.,<GAMMIX S50>,,SSD,,,931.32 GiB,,,PVU Expreds x4,,,,,,M.2,,,M.2 2280
products_3_81739529,,Crucial P5 1TB NVMe PCIe M.2 SSD - 3D NAND 3400R/3000W MB/s 600TBW 1.8mil hrs MTTF Acronis True Image Cloning Rapid Full-Drive Encryption 5yrs wty,"Crucial P5 1TB NVMe PCIe M.2 SSD - 3D NAND 3400R/3000W MB/s 300TBW 1.8mil hrs MTTF Acronis True Image Cloning Rapid Full-Drive Encrytion 5yrs wtyExtra Fast. Extraordinary. Inspiration comes fast; don’t let ordinary performance slow you down.Crucial P5 SSD Inspiration comes fast. The Crucial® P5 redefines what's possible with innovations that transform the computing experience, delivering impressive speed and fierce data protection with sequential reads up to 3400MB/s. Whether you’re at your desk, in the studio, or in game, the P5 delivers the quality and superior support you’ve come to expect from Crucial. Engineered with NVMe technology, the P5 includes advanced features like dynamic write acceleration, full hardware-based encryption, and adaptive thermal protection to keep your data safe while enhancing system reliability. With thousands of validation hours and dozens of qualification tests, the Crucial P5 SSD is backed by world-class Micron engineering and innovation.Up to 3400MB/s sequential reads1 Full-drive encryption capable 5-Year limited warranty1Seamless Performance With the P5, operating systems and apps open quickly, and games load as soon as you’re ready to spawn.Conquer Expectations The Crucial P5 combines 3D NAND and cutting-edge controller technology for fierce read/write speeds up to 3400/3000MB/s, pushing the limits of PCIe® Gen 3 NVMe.Security Capable of enhancing data security and management with rapid, full-drive encryption, helping protect your data without performance degradation.Unprecedented Endurance Dynamic write acceleration, error correction, and adaptive thermal protection optimize performance and durability.One of the Largest Storage Manufacturers WorldwideCrucial P5 1TB NVMe PCIe M.2 SSD - 3D NAND 3400R/3000W MB/s 600TBW 1.8mil hrs MTBF Acronis True Image Rapid Full-Drive Encryption 5yrs ~MZ-V7S1T0BWWarranty: 60 months Size: 140x100x20 mm Weight: 0.1 Kg",301.75,AUD,135220.0,https://platinumcomputer.net/products/crucial-p5-1tb-nvme-pcie-m-2-ssd-3d-nand-3400r-3000w-mb-s-600tbw-1-8mil-hrs-mttf-acronis-true-image-cloning-rapid-full-drive-encryption-5yrs-wty,"Crucial P5 1TB NVMe PCIe M.2 SSD - 3D NAND 3400R/3000W MB/s 600TBW 1.8mil hrs MTTF Acronis True Image Cloning Rapid Full-Drive Encryption 5yrs wty. Description: Crucial P5 1TB NVMe PCIe M.2 SSD - 3D NAND 3400R/3000W MB/s 300TBW 1.8mil hrs MTTF Acronis True Image Cloning Rapid Full-Drive Encrytion 5yrs wtyExtra Fast. Extraordinary. Inspiration comes fast; don’t let ordinary performance slow you down.Crucial P5 SSD Inspiration comes fast. The Crucial® P5 redefines what's possible with innovations that transform the computing experience, delivering impressive speed and fierce data protection with sequential reads up to 3400MB/s. Whether you’re at your desk, in the studio, or in game, the P5 delivers the quality and superior support you’ve come to expect from Crucial. Engineered with NVMe™ technology, the P5 includes advanced features like dynamic write acceleration, full hardware-based encryption, and adaptive thermal protection to keep your data safe while enhancing system reliability. With thousands of validation hours and dozens of qualification tests, the Crucial P5 SSD is backed by world-class Micron engineering and innovation.Up to 3400MB/s sequential reads1 Full-drive encryption capable 5-Year limited warranty1Seamless Performance With the P5, operating systems and apps open quickly, and games load as soon as you’re ready to spawn.Conquer Expectations The Crucial P5 combines 3D NAND and cutting-edge controller technology for fierce read/write speeds up to 3400/3000MB/s, pushing the limits of PCIe® Gen 3 NVMe™.Security Capable of enhancing data security and management with rapid, full-drive encryption, helping protect your data without performance degradation.Unprecedented Endurance Dynamic write acceleration, error correction, and adaptive thermal protection optimize performance and durability.One of the Largest Storage Manufacturers WorldwideCrucial P5 1TB NVMe PCIe M.2 SSD - 3D NAND 3400R/3000W MB/s 600TBW 1.8mil hrs MTBF Acronis True Image Rapid Full-Drive Encryption 5yrs ~MZ-V7S1T0BWWarranty: 60 months Size: 140x100x20 mm Weight: 0.1 Kg",P5,~MZ-V7S1T0B,SSD,,,931.32 GiB,,3000.0 MB/s,PCI Express x16,NVMe,,,,,,,,
